ts,window_ts,offset,cutoff,snap,snap_pct,n5s,med5s,min5s,max5s,snap_vs_med,direction,dir_if_med,direction_flipped,kalshi_mid
2026-05-04T10:54:30.000874+00:00,2026-05-04T10:45:00+00:00,T+9:30,78939.55,79022.0,0.1044,52,79021.98,79021.94,79026.5,0.02,yes,yes,0,0.845
2026-05-04T10:54:45.000794+00:00,2026-05-04T10:45:00+00:00,T+9:45,78939.55,78956.53,0.0215,146,78989.64,78946.0,79012.19,-33.11,yes,yes,0,0.585
2026-05-04T10:55:00.002560+00:00,2026-05-04T10:45:00+00:00,T+10:00,78939.55,78927.57,-0.0152,71,78925.21,78920.0,78927.71,2.36,no,no,0,0.41
2026-05-04T10:55:15.000737+00:00,2026-05-04T10:45:00+00:00,T+10:15,78939.55,78930.32,-0.0117,27,78921.67,78918.0,78932.0,8.65,no,no,0,0.455
2026-05-04T10:55:30.000551+00:00,2026-05-04T10:45:00+00:00,T+10:30,78939.55,78928.49,-0.014,44,78928.49,78919.09,78933.45,0.0,no,no,0,0.43
2026-05-04T10:55:45.000567+00:00,2026-05-04T10:45:00+00:00,T+10:45,78939.55,78909.09,-0.0386,54,78903.72,78902.81,78909.1,5.37,no,no,0,0.34
2026-05-04T10:56:00.000833+00:00,2026-05-04T10:45:00+00:00,T+11:00,78939.55,78907.08,-0.0411,31,78900.5,78898.16,78907.08,6.58,no,no,0,0.33
2026-05-04T10:56:15.001182+00:00,2026-05-04T10:45:00+00:00,T+11:15,78939.55,78898.33,-0.0522,25,78895.33,78895.32,78902.65,3.0,no,no,0,0.295
2026-05-04T10:56:30.001252+00:00,2026-05-04T10:45:00+00:00,T+11:30,78939.55,78889.57,-0.0633,66,78891.13,78875.0,78900.5,-1.56,no,no,0,0.225
2026-05-04T10:56:45.001109+00:00,2026-05-04T10:45:00+00:00,T+11:45,78939.55,78862.0,-0.0982,42,78877.17,78862.0,78884.0,-15.17,no,no,0,0.125
2026-05-04T10:57:00.000782+00:00,2026-05-04T10:45:00+00:00,T+12:00,78939.55,78870.3,-0.0877,28,78863.75,78858.49,78870.31,6.55,no,no,0,0.135
2026-05-04T10:57:15.000950+00:00,2026-05-04T10:45:00+00:00,T+12:15,78939.55,78844.49,-0.1204,27,78848.0,78844.49,78857.25,-3.51,no,no,0,0.0755
2026-05-04T10:57:30.001287+00:00,2026-05-04T10:45:00+00:00,T+12:30,78939.55,78869.01,-0.0894,34,78861.99,78848.85,78869.01,7.02,no,no,0,0.0895
2026-05-04T10:57:45.000801+00:00,2026-05-04T10:45:00+00:00,T+12:45,78939.55,78875.23,-0.0815,37,78875.22,78872.59,78876.28,0.01,no,no,0,0.094
2026-05-04T10:58:00.000426+00:00,2026-05-04T10:45:00+00:00,T+13:00,78939.55,78899.78,-0.0504,35,78899.78,78896.99,78899.79,0.0,no,no,0,0.19
2026-05-04T10:58:15.000933+00:00,2026-05-04T10:45:00+00:00,T+13:15,78939.55,78896.99,-0.0539,53,78899.15,78896.99,78901.44,-2.16,no,no,0,0.165
2026-05-04T10:58:30.000818+00:00,2026-05-04T10:45:00+00:00,T+13:30,78939.55,78876.0,-0.0805,43,78897.0,78876.0,78901.44,-21.0,no,no,0,0.0515
2026-05-04T10:58:45.000590+00:00,2026-05-04T10:45:00+00:00,T+13:45,78939.55,78949.5,0.0126,39,78941.07,78934.56,78949.5,8.43,yes,yes,0,0.585
2026-05-04T10:59:00.000790+00:00,2026-05-04T10:45:00+00:00,T+14:00,78939.55,78949.49,0.0126,33,78941.59,78941.55,78949.49,7.9,yes,yes,0,0.615
2026-05-04T10:59:15.000574+00:00,2026-05-04T10:45:00+00:00,T+14:15,78939.55,78953.0,0.017,22,78946.86,78945.83,78953.0,6.14,yes,yes,0,0.565
2026-05-04T10:59:30.000489+00:00,2026-05-04T10:45:00+00:00,T+14:30,78939.55,78963.51,0.0304,34,78971.38,78963.46,78973.99,-7.87,yes,yes,0,0.966
2026-05-04T10:59:45.000639+00:00,2026-05-04T10:45:00+00:00,T+14:45,78939.55,78946.25,0.0085,31,78943.82,78942.08,78946.25,2.43,yes,yes,0,0.9445
2026-05-04T11:04:00.498614+00:00,2026-05-04T11:00:00+00:00,T+4:00,78945.7,78957.98,0.0156,12,78957.99,78957.96,78963.49,-0.01,yes,yes,0,0.485
2026-05-04T11:04:15.000998+00:00,2026-05-04T11:00:00+00:00,T+4:15,78945.7,78963.5,0.0225,11,78963.49,78959.99,78963.5,0.01,yes,yes,0,0.525
2026-05-04T11:04:30.001138+00:00,2026-05-04T11:00:00+00:00,T+4:30,78945.7,78929.9,-0.02,87,78923.69,78911.86,78931.98,6.21,no,no,0,0.435
2026-05-04T11:04:45.001200+00:00,2026-05-04T11:00:00+00:00,T+4:45,78945.7,78932.62,-0.0166,34,78934.94,78922.61,78941.38,-2.32,no,no,0,0.465
2026-05-04T11:05:00.000584+00:00,2026-05-04T11:00:00+00:00,T+5:00,78945.7,78918.0,-0.0351,24,78919.01,78918.0,78921.5,-1.01,no,no,0,0.43
2026-05-04T11:05:15.000518+00:00,2026-05-04T11:00:00+00:00,T+5:15,78945.7,78922.21,-0.0298,7,78922.21,78922.21,78922.21,0.0,no,no,0,0.425
2026-05-04T11:05:30.000845+00:00,2026-05-04T11:00:00+00:00,T+5:30,78945.7,78906.11,-0.0501,38,78910.03,78902.16,78914.67,-3.92,no,no,0,0.39
2026-05-04T11:05:45.001136+00:00,2026-05-04T11:00:00+00:00,T+5:45,78945.7,78914.01,-0.0401,28,78906.95,78905.27,78914.5,7.06,no,no,0,0.395
2026-05-04T11:06:00.001580+00:00,2026-05-04T11:00:00+00:00,T+6:00,78945.7,78921.5,-0.0307,18,78930.63,78921.5,78932.3,-9.13,no,no,0,0.385
2026-05-04T11:06:15.001629+00:00,2026-05-04T11:00:00+00:00,T+6:15,78945.7,78933.87,-0.015,34,78933.87,78931.55,78933.88,0.0,no,no,0,0.455
2026-05-04T11:06:30.002491+00:00,2026-05-04T11:00:00+00:00,T+6:30,78945.7,78953.27,0.0096,10,78953.27,78953.27,78953.28,0.0,yes,yes,0,0.525
2026-05-04T11:06:45.000484+00:00,2026-05-04T11:00:00+00:00,T+6:45,78945.7,78977.48,0.0403,16,78977.48,78977.48,78977.49,0.0,yes,yes,0,0.605
2026-05-04T11:07:00.000659+00:00,2026-05-04T11:00:00+00:00,T+7:00,78945.7,78956.5,0.0137,18,78960.0,78956.5,78962.58,-3.5,yes,yes,0,0.525
2026-05-04T11:07:15.000646+00:00,2026-05-04T11:00:00+00:00,T+7:15,78945.7,78942.2,-0.0044,40,78942.19,78939.42,78942.2,0.01,no,no,0,0.475
2026-05-04T11:07:30.001010+00:00,2026-05-04T11:00:00+00:00,T+7:30,78945.7,78977.49,0.0403,29,78965.74,78960.0,78977.5,11.75,yes,yes,0,0.595
2026-05-04T11:07:45.000558+00:00,2026-05-04T11:00:00+00:00,T+7:45,78945.7,78960.08,0.0182,37,78963.5,78960.01,78980.39,-3.42,yes,yes,0,0.525
2026-05-04T11:08:00.000524+00:00,2026-05-04T11:00:00+00:00,T+8:00,78945.7,78963.5,0.0225,23,78972.0,78963.5,78972.01,-8.5,yes,yes,0,0.565
2026-05-04T11:08:15.000855+00:00,2026-05-04T11:00:00+00:00,T+8:15,78945.7,78952.88,0.0091,36,78946.03,78946.0,78952.88,6.85,yes,yes,0,0.515
2026-05-04T11:08:30.001044+00:00,2026-05-04T11:00:00+00:00,T+8:30,78945.7,78968.75,0.0292,20,78967.0,78966.99,78968.76,1.75,yes,yes,0,0.585
2026-05-04T11:08:45.001204+00:00,2026-05-04T11:00:00+00:00,T+8:45,78945.7,78974.07,0.0359,19,78973.51,78973.5,78974.07,0.56,yes,yes,0,0.605
2026-05-04T11:09:00.001154+00:00,2026-05-04T11:00:00+00:00,T+9:00,78945.7,79000.13,0.0689,20,79004.42,79000.12,79004.43,-4.29,yes,yes,0,0.715
2026-05-04T11:09:15.001270+00:00,2026-05-04T11:00:00+00:00,T+9:15,78945.7,79000.38,0.0693,24,78994.98,78994.18,79000.38,5.4,yes,yes,0,0.72
2026-05-04T11:09:30.000748+00:00,2026-05-04T11:00:00+00:00,T+9:30,78945.7,79005.48,0.0757,13,79005.48,79005.48,79005.49,0.0,yes,yes,0,0.74
2026-05-04T11:09:45.000531+00:00,2026-05-04T11:00:00+00:00,T+9:45,78945.7,78998.25,0.0666,17,78998.25,78996.0,79001.58,0.0,yes,yes,0,0.735
2026-05-04T11:10:00.000911+00:00,2026-05-04T11:00:00+00:00,T+10:00,78945.7,79017.97,0.0915,23,79015.99,79012.49,79017.97,1.98,yes,yes,0,0.815
2026-05-04T11:10:15.000699+00:00,2026-05-04T11:00:00+00:00,T+10:15,78945.7,79018.19,0.0918,16,79018.19,79018.19,79018.2,0.0,yes,yes,0,0.815
2026-05-04T11:10:30.000647+00:00,2026-05-04T11:00:00+00:00,T+10:30,78945.7,79010.79,0.0824,4,79010.79,79010.78,79010.79,0.0,yes,yes,0,0.815
2026-05-04T11:10:45.001508+00:00,2026-05-04T11:00:00+00:00,T+10:45,78945.7,79033.49,0.1112,15,79032.55,79029.99,79033.5,0.94,yes,yes,0,0.885
2026-05-04T11:11:00.000597+00:00,2026-05-04T11:00:00+00:00,T+11:00,78945.7,79051.05,0.1334,15,79048.12,79048.11,79051.05,2.93,yes,yes,0,0.9335
2026-05-04T11:11:15.001039+00:00,2026-05-04T11:00:00+00:00,T+11:15,78945.7,79030.0,0.1068,25,79037.0,79028.0,79043.26,-7.0,yes,yes,0,0.909
2026-05-04T11:11:30.002561+00:00,2026-05-04T11:00:00+00:00,T+11:30,78945.7,79005.52,0.0758,29,79005.52,79005.5,79005.53,0.0,yes,yes,0,0.855
2026-05-04T11:11:45.000686+00:00,2026-05-04T11:00:00+00:00,T+11:45,78945.7,79000.04,0.0688,31,79000.04,79000.0,79005.09,0.0,yes,yes,0,0.835
2026-05-04T11:12:00.000591+00:00,2026-05-04T11:00:00+00:00,T+12:00,78945.7,78966.62,0.0265,12,78966.62,78966.62,78966.63,0.0,yes,yes,0,0.625
2026-05-04T11:12:15.000279+00:00,2026-05-04T11:00:00+00:00,T+12:15,78945.7,78984.49,0.0491,25,78977.5,78976.76,78984.49,6.99,yes,yes,0,0.765
2026-05-04T11:12:30.000462+00:00,2026-05-04T11:00:00+00:00,T+12:30,78945.7,78970.5,0.0314,12,78970.5,78970.5,78970.51,0.0,yes,yes,0,0.655
2026-05-04T11:12:45.001012+00:00,2026-05-04T11:00:00+00:00,T+12:45,78945.7,78988.0,0.0536,22,78985.45,78980.44,78988.0,2.55,yes,yes,0,0.815
2026-05-04T11:13:00.001209+00:00,2026-05-04T11:00:00+00:00,T+13:00,78945.7,78991.47,0.058,9,78991.47,78991.47,78991.48,0.0,yes,yes,0,0.865
2026-05-04T11:13:15.000488+00:00,2026-05-04T11:00:00+00:00,T+13:15,78945.7,79002.0,0.0713,15,79001.99,79001.99,79002.0,0.01,yes,yes,0,0.9405
2026-05-04T11:13:30.000782+00:00,2026-05-04T11:00:00+00:00,T+13:30,78945.7,79006.21,0.0766,12,79006.21,79006.21,79006.21,0.0,yes,yes,0,0.9545
2026-05-04T11:13:45.000606+00:00,2026-05-04T11:00:00+00:00,T+13:45,78945.7,78984.5,0.0491,41,78988.27,78984.5,79002.0,-3.77,yes,yes,0,0.9495
2026-05-04T11:14:00.000607+00:00,2026-05-04T11:00:00+00:00,T+14:00,78945.7,79001.04,0.0701,37,78998.08,78989.06,79001.04,2.96,yes,yes,0,0.968
2026-05-04T11:14:15.000824+00:00,2026-05-04T11:00:00+00:00,T+14:15,78945.7,79024.63,0.1,11,79024.63,79022.98,79024.64,0.0,yes,yes,0,0.9985
2026-05-04T11:14:30.001006+00:00,2026-05-04T11:00:00+00:00,T+14:30,78945.7,79068.31,0.1553,87,79060.0,79042.27,79072.27,8.31,yes,yes,0,0.9995
2026-05-04T11:14:45.299089+00:00,2026-05-04T11:00:00+00:00,T+14:45,78945.7,79047.58,0.1291,33,79047.58,79047.58,79053.91,0.0,yes,yes,0,0.9985
2026-05-04T11:19:00.501751+00:00,2026-05-04T11:15:00+00:00,T+4:00,79033.8,79100.01,0.0838,15,79102.38,79096.51,79102.39,-2.37,yes,yes,0,0.675
2026-05-04T11:19:15.000266+00:00,2026-05-04T11:15:00+00:00,T+4:15,79033.8,79101.41,0.0855,19,79101.41,79100.23,79101.41,0.0,yes,yes,0,0.68
2026-05-04T11:19:30.000684+00:00,2026-05-04T11:15:00+00:00,T+4:30,79033.8,79102.42,0.0868,32,79102.43,79102.42,79102.43,-0.01,yes,yes,0,0.7
2026-05-04T11:19:45.000776+00:00,2026-05-04T11:15:00+00:00,T+4:45,79033.8,79099.99,0.0837,17,79099.27,79096.5,79100.0,0.72,yes,yes,0,0.705
2026-05-04T11:20:00.000594+00:00,2026-05-04T11:15:00+00:00,T+5:00,79033.8,79096.49,0.0793,51,79095.22,79082.62,79099.04,1.27,yes,yes,0,0.695
2026-05-04T11:20:15.001871+00:00,2026-05-04T11:15:00+00:00,T+5:15,79033.8,79101.73,0.086,25,79101.74,79101.73,79103.43,-0.01,yes,yes,0,0.73
2026-05-04T11:20:30.000871+00:00,2026-05-04T11:15:00+00:00,T+5:30,79033.8,79096.5,0.0793,44,79096.51,79096.5,79116.42,-0.01,yes,yes,0,0.7
2026-05-04T11:20:45.001030+00:00,2026-05-04T11:15:00+00:00,T+5:45,79033.8,79117.49,0.1059,28,79113.99,79106.98,79117.49,3.5,yes,yes,0,0.775
2026-05-04T11:21:00.001774+00:00,2026-05-04T11:15:00+00:00,T+6:00,79033.8,79126.09,0.1168,43,79123.04,79121.84,79126.1,3.05,yes,yes,0,0.805
2026-05-04T11:21:15.000569+00:00,2026-05-04T11:15:00+00:00,T+6:15,79033.8,79128.58,0.1199,15,79128.54,79128.53,79128.6,0.04,yes,yes,0,0.825
2026-05-04T11:21:30.000837+00:00,2026-05-04T11:15:00+00:00,T+6:30,79033.8,79075.95,0.0533,28,79075.95,79072.02,79078.21,0.0,yes,yes,0,0.645
2026-05-04T11:21:45.000809+00:00,2026-05-04T11:15:00+00:00,T+6:45,79033.8,79066.71,0.0416,50,79079.89,79066.69,79085.35,-13.18,yes,yes,0,0.645
2026-05-04T11:22:00.001408+00:00,2026-05-04T11:15:00+00:00,T+7:00,79033.8,79085.34,0.0652,22,79083.61,79076.88,79085.35,1.73,yes,yes,0,0.705
2026-05-04T11:22:15.000704+00:00,2026-05-04T11:15:00+00:00,T+7:15,79033.8,79077.3,0.055,31,79074.71,79070.63,79077.31,2.59,yes,yes,0,0.685
2026-05-04T11:22:30.000871+00:00,2026-05-04T11:15:00+00:00,T+7:30,79033.8,79065.0,0.0395,39,79072.02,79065.0,79089.98,-7.02,yes,yes,0,0.655
2026-05-04T11:22:45.000866+00:00,2026-05-04T11:15:00+00:00,T+7:45,79033.8,79061.5,0.035,39,79066.33,79061.5,79071.78,-4.83,yes,yes,0,0.635
2026-05-04T11:23:00.000835+00:00,2026-05-04T11:15:00+00:00,T+8:00,79033.8,79012.5,-0.027,35,79032.31,79012.5,79033.51,-19.81,no,no,0,0.405
2026-05-04T11:23:15.001261+00:00,2026-05-04T11:15:00+00:00,T+8:15,79033.8,78993.75,-0.0507,55,78994.0,78988.01,78995.67,-0.25,no,no,0,0.315
2026-05-04T11:23:30.000422+00:00,2026-05-04T11:15:00+00:00,T+8:30,79033.8,78966.62,-0.085,69,78974.0,78966.62,78974.02,-7.38,no,no,0,0.235
2026-05-04T11:23:45.000491+00:00,2026-05-04T11:15:00+00:00,T+8:45,79033.8,78967.39,-0.084,45,78969.91,78966.79,78970.0,-2.52,no,no,0,0.225
2026-05-04T11:24:00.000602+00:00,2026-05-04T11:15:00+00:00,T+9:00,79033.8,78973.77,-0.076,27,78963.99,78957.01,78973.79,9.78,no,no,0,0.235
2026-05-04T11:24:15.000851+00:00,2026-05-04T11:15:00+00:00,T+9:15,79033.8,78965.35,-0.0866,46,78964.04,78964.03,78965.35,1.31,no,no,0,0.195
2026-05-04T11:24:30.000880+00:00,2026-05-04T11:15:00+00:00,T+9:30,79033.8,78988.96,-0.0567,44,78986.01,78984.49,78990.56,2.95,no,no,0,0.295
2026-05-04T11:24:45.000798+00:00,2026-05-04T11:15:00+00:00,T+9:45,79033.8,78956.5,-0.0978,45,78968.01,78956.5,78988.72,-11.51,no,no,0,0.175
2026-05-04T11:25:00.000674+00:00,2026-05-04T11:15:00+00:00,T+10:00,79033.8,78952.53,-0.1028,10,78952.52,78952.52,78952.53,0.01,no,no,0,0.135
2026-05-04T11:25:15.000855+00:00,2026-05-04T11:15:00+00:00,T+10:15,79033.8,78942.53,-0.1155,49,78929.88,78925.7,78945.5,12.65,no,no,0,0.105
2026-05-04T11:25:30.001008+00:00,2026-05-04T11:15:00+00:00,T+10:30,79033.8,78946.25,-0.1108,52,78939.49,78932.15,78948.36,6.76,no,no,0,0.096
2026-05-04T11:25:45.001542+00:00,2026-05-04T11:15:00+00:00,T+10:45,79033.8,78968.57,-0.0825,40,78966.85,78963.94,78968.65,1.72,no,no,0,0.15
2026-05-04T11:26:00.000869+00:00,2026-05-04T11:15:00+00:00,T+11:00,79033.8,78983.29,-0.0639,51,78981.85,78979.45,78983.29,1.44,no,no,0,0.175
2026-05-04T11:26:15.001235+00:00,2026-05-04T11:15:00+00:00,T+11:15,79033.8,78980.59,-0.0673,28,78983.32,78980.58,78983.33,-2.73,no,no,0,0.175
2026-05-04T11:26:30.001504+00:00,2026-05-04T11:15:00+00:00,T+11:30,79033.8,78967.97,-0.0833,48,78969.89,78967.73,78976.99,-1.92,no,no,0,0.105
2026-05-04T11:26:45.000525+00:00,2026-05-04T11:15:00+00:00,T+11:45,79033.8,78924.82,-0.1379,36,78926.74,78924.31,78933.08,-1.92,no,no,0,0.034
2026-05-04T11:27:00.000704+00:00,2026-05-04T11:15:00+00:00,T+12:00,79033.8,78929.34,-0.1322,26,78929.35,78929.34,78929.35,-0.01,no,no,0,0.026
2026-05-04T11:27:15.000919+00:00,2026-05-04T11:15:00+00:00,T+12:15,79033.8,78928.5,-0.1332,17,78926.02,78926.01,78928.5,2.48,no,no,0,0.0175
2026-05-04T11:27:30.000828+00:00,2026-05-04T11:15:00+00:00,T+12:30,79033.8,78925.48,-0.1371,33,78920.34,78919.59,78925.48,5.14,no,no,0,0.0115
2026-05-04T11:27:45.001062+00:00,2026-05-04T11:15:00+00:00,T+12:45,79033.8,78949.35,-0.1069,38,78951.2,78949.34,78954.33,-1.85,no,no,0,0.021
2026-05-04T11:28:00.000718+00:00,2026-05-04T11:15:00+00:00,T+13:00,79033.8,78950.36,-0.1056,13,78950.36,78950.36,78950.37,0.0,no,no,0,0.0225
2026-05-04T11:28:15.000508+00:00,2026-05-04T11:15:00+00:00,T+13:15,79033.8,78950.37,-0.1056,18,78950.37,78950.36,78950.37,0.0,no,no,0,0.0135
2026-05-04T11:28:30.000506+00:00,2026-05-04T11:15:00+00:00,T+13:30,79033.8,78936.09,-0.1236,31,78936.08,78932.05,78936.95,0.01,no,no,0,0.0105
2026-05-04T11:28:45.000914+00:00,2026-05-04T11:15:00+00:00,T+13:45,79033.8,78940.97,-0.1175,14,78938.01,78936.43,78940.99,2.96,no,no,0,0.0045
2026-05-04T11:29:00.000948+00:00,2026-05-04T11:15:00+00:00,T+14:00,79033.8,78950.04,-0.106,43,78949.97,78948.0,78950.05,0.07,no,no,0,0.0015
2026-05-04T11:29:15.001127+00:00,2026-05-04T11:15:00+00:00,T+14:15,79033.8,78951.35,-0.1043,18,78951.36,78951.35,78952.98,-0.01,no,no,0,0.0015
2026-05-04T11:29:30.001187+00:00,2026-05-04T11:15:00+00:00,T+14:30,79033.8,78951.29,-0.1044,19,78951.34,78951.29,78951.34,-0.05,no,no,0,0.0005
2026-05-04T11:29:45.001772+00:00,2026-05-04T11:15:00+00:00,T+14:45,79033.8,78956.46,-0.0979,30,78952.74,78951.31,78956.47,3.72,no,no,0,0.0005
2026-05-04T11:34:00.640206+00:00,2026-05-04T11:30:00+00:00,T+4:00,78944.87,78884.0,-0.0771,6,78884.0,78883.99,78884.0,0.0,no,no,0,0.315
2026-05-04T11:34:15.000762+00:00,2026-05-04T11:30:00+00:00,T+4:15,78944.87,78884.0,-0.0771,13,78883.99,78883.99,78884.0,0.01,no,no,0,0.3
2026-05-04T11:34:30.001483+00:00,2026-05-04T11:30:00+00:00,T+4:30,78944.87,78879.72,-0.0825,13,78879.72,78879.54,78880.73,0.0,no,no,0,0.285
2026-05-04T11:34:45.000591+00:00,2026-05-04T11:30:00+00:00,T+4:45,78944.87,78885.91,-0.0747,18,78885.91,78884.22,78885.95,0.0,no,no,0,0.285
2026-05-04T11:35:00.000451+00:00,2026-05-04T11:30:00+00:00,T+5:00,78944.87,78884.7,-0.0762,24,78885.89,78884.7,78885.9,-1.19,no,no,0,0.275
2026-05-04T11:35:15.000900+00:00,2026-05-04T11:30:00+00:00,T+5:15,78944.87,78886.33,-0.0742,21,78886.33,78884.92,78893.49,0.0,no,no,0,0.265
2026-05-04T11:35:30.001135+00:00,2026-05-04T11:30:00+00:00,T+5:30,78944.87,78891.13,-0.0681,11,78891.13,78891.13,78892.0,0.0,no,no,0,0.275
2026-05-04T11:35:45.000583+00:00,2026-05-04T11:30:00+00:00,T+5:45,78944.87,78888.92,-0.0709,58,78882.27,78871.48,78889.86,6.65,no,no,0,0.265
2026-05-04T11:36:00.000494+00:00,2026-05-04T11:30:00+00:00,T+6:00,78944.87,78887.83,-0.0723,23,78885.5,78885.49,78889.53,2.33,no,no,0,0.285
2026-05-04T11:36:15.000676+00:00,2026-05-04T11:30:00+00:00,T+6:15,78944.87,78887.99,-0.0721,17,78888.0,78887.99,78888.0,-0.01,no,no,0,0.275
2026-05-04T11:36:30.000837+00:00,2026-05-04T11:30:00+00:00,T+6:30,78944.87,78882.7,-0.0788,9,78882.7,78882.7,78882.7,0.0,no,no,0,0.255
2026-05-04T11:36:45.000751+00:00,2026-05-04T11:30:00+00:00,T+6:45,78944.87,78806.0,-0.1759,140,78838.84,78793.52,78882.71,-32.84,no,no,0,0.0505
2026-05-04T11:37:00.000760+00:00,2026-05-04T11:30:00+00:00,T+7:00,78944.87,78812.26,-0.168,32,78804.27,78800.02,78815.98,7.99,no,no,0,0.0645
2026-05-04T11:37:15.001203+00:00,2026-05-04T11:30:00+00:00,T+7:15,78944.87,78802.5,-0.1803,18,78811.55,78802.5,78812.96,-9.05,no,no,0,0.0525
2026-05-04T11:37:30.001246+00:00,2026-05-04T11:30:00+00:00,T+7:30,78944.87,78840.81,-0.1318,71,78791.99,78778.0,78840.81,48.82,no,no,0,0.0865
2026-05-04T11:37:45.000272+00:00,2026-05-04T11:30:00+00:00,T+7:45,78944.87,78884.85,-0.076,20,78879.73,78879.5,78884.85,5.12,no,no,0,0.22
2026-05-04T11:38:00.000819+00:00,2026-05-04T11:30:00+00:00,T+8:00,78944.87,78863.19,-0.1035,7,78864.37,78863.19,78864.38,-1.18,no,no,0,0.165
2026-05-04T11:38:15.000705+00:00,2026-05-04T11:30:00+00:00,T+8:15,78944.87,78843.99,-0.1278,18,78843.99,78843.98,78848.0,0.0,no,no,0,0.125
2026-05-04T11:38:30.000645+00:00,2026-05-04T11:30:00+00:00,T+8:30,78944.87,78872.49,-0.0917,19,78863.01,78860.25,78872.49,9.48,no,no,0,0.175
2026-05-04T11:38:45.001009+00:00,2026-05-04T11:30:00+00:00,T+8:45,78944.87,78852.01,-0.1176,29,78858.32,78852.01,78862.0,-6.31,no,no,0,0.135
2026-05-04T11:39:00.000374+00:00,2026-05-04T11:30:00+00:00,T+9:00,78944.87,78869.41,-0.0956,11,78869.41,78868.21,78871.16,0.0,no,no,0,0.155
2026-05-04T11:39:15.001087+00:00,2026-05-04T11:30:00+00:00,T+9:15,78944.87,78806.03,-0.1759,74,78811.04,78796.01,78815.06,-5.01,no,no,0,0.049
2026-05-04T11:39:30.000650+00:00,2026-05-04T11:30:00+00:00,T+9:30,78944.87,78738.98,-0.2608,29,78738.99,78711.5,78745.93,-0.01,no,no,0,0.023
2026-05-04T11:39:45.000751+00:00,2026-05-04T11:30:00+00:00,T+9:45,78944.87,78768.25,-0.2237,21,78771.0,78768.25,78771.01,-2.75,no,no,0,0.032
2026-05-04T11:40:00.000834+00:00,2026-05-04T11:30:00+00:00,T+10:00,78944.87,78760.5,-0.2335,19,78766.01,78760.5,78777.99,-5.51,no,no,0,0.025
2026-05-04T11:40:15.000703+00:00,2026-05-04T11:30:00+00:00,T+10:15,78944.87,78753.52,-0.2424,46,78752.48,78750.0,78753.52,1.04,no,no,0,0.0215
2026-05-04T11:40:30.000772+00:00,2026-05-04T11:30:00+00:00,T+10:30,78944.87,78736.31,-0.2642,25,78750.0,78733.99,78760.6,-13.69,no,no,0,0.0125
2026-05-04T11:40:45.000946+00:00,2026-05-04T11:30:00+00:00,T+10:45,78944.87,78763.99,-0.2291,37,78763.85,78754.26,78763.99,0.14,no,no,0,0.0215
2026-05-04T11:41:00.000979+00:00,2026-05-04T11:30:00+00:00,T+11:00,78944.87,78757.0,-0.238,10,78757.0,78757.0,78757.01,0.0,no,no,0,0.0165
2026-05-04T11:41:15.001585+00:00,2026-05-04T11:30:00+00:00,T+11:15,78944.87,78699.71,-0.3105,68,78699.71,78692.49,78708.0,0.0,no,no,0,0.011
2026-05-04T11:41:30.001219+00:00,2026-05-04T11:30:00+00:00,T+11:30,78944.87,78698.72,-0.3118,111,78699.37,78698.71,78702.4,-0.65,no,no,0,0.011
2026-05-04T11:41:45.000902+00:00,2026-05-04T11:30:00+00:00,T+11:45,78944.87,78714.0,-0.2924,138,78708.03,78701.43,78715.0,5.97,no,no,0,0.0105
2026-05-04T11:42:00.000890+00:00,2026-05-04T11:30:00+00:00,T+12:00,78944.87,78699.44,-0.3109,21,78699.44,78699.44,78701.96,0.0,no,no,0,0.0045
2026-05-04T11:42:15.000215+00:00,2026-05-04T11:30:00+00:00,T+12:15,78944.87,78717.93,-0.2875,14,78717.89,78717.89,78721.82,0.04,no,no,0,0.0015
2026-05-04T11:42:30.000995+00:00,2026-05-04T11:30:00+00:00,T+12:30,78944.87,78745.08,-0.2531,34,78742.99,78737.32,78746.25,2.09,no,no,0,0.003
2026-05-04T11:42:45.000944+00:00,2026-05-04T11:30:00+00:00,T+12:45,78944.87,78734.62,-0.2663,71,78735.21,78734.62,78739.72,-0.59,no,no,0,0.004
2026-05-04T11:43:00.000806+00:00,2026-05-04T11:30:00+00:00,T+13:00,78944.87,78737.83,-0.2623,40,78737.78,78737.62,78740.12,0.05,no,no,0,0.0095
2026-05-04T11:43:15.000859+00:00,2026-05-04T11:30:00+00:00,T+13:15,78944.87,78748.01,-0.2494,14,78748.58,78747.64,78749.05,-0.57,no,no,0,0.003
2026-05-04T11:43:30.000956+00:00,2026-05-04T11:30:00+00:00,T+13:30,78944.87,78746.61,-0.2511,70,78761.65,78746.57,78769.99,-15.04,no,no,0,0.002
2026-05-04T11:43:45.001716+00:00,2026-05-04T11:30:00+00:00,T+13:45,78944.87,78740.41,-0.259,73,78732.65,78732.56,78741.47,7.76,no,no,0,0.002
2026-05-04T11:44:00.000440+00:00,2026-05-04T11:30:00+00:00,T+14:00,78944.87,78731.36,-0.2705,49,78734.25,78731.36,78736.12,-2.89,no,no,0,0.0005
2026-05-04T11:44:15.000789+00:00,2026-05-04T11:30:00+00:00,T+14:15,78944.87,78722.04,-0.2823,139,78722.04,78721.99,78723.07,0.0,no,no,0,0.0005
2026-05-04T11:44:30.000439+00:00,2026-05-04T11:30:00+00:00,T+14:30,78944.87,78730.14,-0.272,75,78730.1,78719.96,78738.47,0.04,no,no,0,0.0005
