window_ts,timestamp,mode,ticker,close_time,direction,btc_t0,btc_t5,btc_price_age_secs,abs_pct_move,yes_bid,yes_ask,spread,kalshi_yes_t5,mispricing,f_btc,g_misprice,stake,fill_price,count,order_id,order_result,settlement_ts,market_winner,outcome,pnl,cumulative_pnl
2026-05-03T19:00:00+00:00,dh-target,KXBTC15M-26MAY031515-15,2026-05-03T19:15:00Z,510,78732.56,78736.48,0.64,0.004979,0.64,0.65,0.01,0.645,yes,8.0338,0.0,9.5455,8.0342,yes,-0.053366,1.017292,0.78972,6.5225,0.67,10,f97ecbbb-df39-40fc-8579-81df1966632b,ok
2026-05-03T19:00:00+00:00,dh-target,KXBTC15M-26MAY031515-15,2026-05-03T19:15:00Z,540,78732.56,78728.85,0.31,0.004712,0.42,0.43,0.01,0.425,no,0.0,28.6914,24.4059,16.8742,no,0.02863,1.184242,1.114022,28.6914,0.6,48,paper,paper
2026-05-03T19:00:00+00:00,dh-target,KXBTC15M-26MAY031515-15,2026-05-03T19:15:00Z,540,78732.56,78728.85,0.32,0.004712,0.42,0.43,0.01,0.425,no,0.0,13.1927,16.068,8.0342,no,0.02863,1.184242,1.114022,13.1927,0.6,22,de5e8f15-201d-437f-855c-ce0578da4ca6,ok
2026-05-03T19:00:00+00:00,dh-target,KXBTC15M-26MAY031515-15,2026-05-03T19:15:00Z,570,78732.56,78726.32,2.41,0.007926,0.39,0.41,0.02,0.4,no,0.0,11.5697,16.068,21.2269,no,-0.00247,1.16851,0.99012,6.4107,0.63,10,de8b9e96-e83e-4b59-a97b-6c38b17f3631,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,240,78693.1,78683.86,0.93,0.011742,0.48,0.49,0.01,0.485,no,0.0,8.7818,0.0,0.0,no,0.031846,0.519615,1.126699,8.7818,0.54,16,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,270,78693.1,78687.13,0.81,0.007586,0.39,0.4,0.01,0.395,no,0.0,5.8931,0.0,0.0,no,-0.048236,0.610423,0.809415,5.8931,0.63,9,0c587cee-676a-45d8-996a-5b605a5f1b0c,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,300,78693.1,78702.13,0.39,0.011475,0.49,0.5,0.01,0.495,yes,22.0773,0.0,0.0,8.7818,yes,0.067568,0.668807,1.263878,22.0773,0.52,42,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,300,78693.1,78702.13,0.39,0.011475,0.49,0.5,0.01,0.495,yes,22.0773,0.0,0.0,5.8931,yes,0.067568,0.668807,1.263878,22.0773,0.52,42,152324a5-d9db-47e0-a844-b5ce8fa739e4,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,390,78693.1,78666.56,0.59,0.033726,0.24,0.25,0.01,0.245,no,0.0,12.8615,22.0773,8.7818,no,-0.163363,1.017332,0.426011,12.8615,0.78,16,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,390,78693.1,78666.56,0.58,0.033726,0.24,0.25,0.01,0.245,no,0.0,12.8615,22.0773,5.8931,no,-0.163363,1.017332,0.426011,12.8615,0.78,16,d3ca0a69-746a-4d29-8559-694142beec0c,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,420,78693.1,78682.67,0.59,0.013254,0.38,0.39,0.01,0.385,no,0.0,2.8555,22.0773,21.6433,no,-0.029071,0.942042,0.884237,2.8555,0.64,4,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,420,78693.1,78682.67,0.58,0.013254,0.38,0.39,0.01,0.385,no,0.0,2.8555,22.0773,18.7546,no,-0.029071,0.942042,0.884237,2.8555,0.64,4,5ca31043-bfc3-4bd8-8c1c-3b244adb61bf,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,450,78693.1,78682.68,1.24,0.013241,0.36,0.37,0.01,0.365,no,0.0,11.5501,22.0773,24.4988,no,-0.04829,0.952165,0.809207,9.1287,0.66,14,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,450,78693.1,78682.68,1.23,0.013241,0.36,0.37,0.01,0.365,no,0.0,11.5501,22.0773,21.6101,no,-0.04829,0.952165,0.809207,11.5501,0.66,18,55aa3564-6526-4f8e-9a59-9b5ad52b690a,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,510,78693.1,78697.69,0.33,0.005833,0.51,0.52,0.01,0.515,yes,34.4745,0.0,22.0773,33.6275,yes,0.076634,1.017292,1.297282,34.4745,0.54,64,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,510,78693.1,78697.69,0.32,0.005833,0.58,0.59,0.01,0.585,yes,27.2794,0.0,22.0773,33.1602,yes,0.006634,1.017292,1.02653,27.2794,0.61,45,c6fb47bd-87b8-454e-9105-ce06904e06ea,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,540,78693.1,78698.68,1.17,0.007091,0.58,0.59,0.01,0.585,yes,20.2838,0.0,49.3567,33.1602,yes,0.01863,1.184242,1.074382,4.0873,0.61,7,77af3912-f39a-432c-ad17-01ef830a5550,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,570,78693.1,78689.44,0.42,0.004651,0.42,0.43,0.01,0.425,no,0.0,29.7152,56.5518,33.6275,no,0.02753,1.16851,1.109677,29.7152,0.6,50,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,570,78693.1,78689.44,0.41,0.004651,0.42,0.43,0.01,0.425,no,0.0,29.7152,53.444,33.1602,no,0.02753,1.16851,1.109677,29.7152,0.6,50,fe3855a7-f61e-4d5c-97a7-af6a2ab46787,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,600,78693.1,78687.34,3.07,0.00732,0.42,0.43,0.01,0.425,no,0.0,24.1478,56.5518,63.3426,no,0.033475,1.254357,1.133105,17.357,0.6,29,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,600,78693.1,78687.34,3.06,0.00732,0.42,0.43,0.01,0.425,no,0.0,24.1478,53.444,62.8754,no,0.033475,1.254357,1.133105,14.7164,0.6,25,8aaea9c8-d661-4b71-8d4d-309364bb34f7,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,630,78693.1,78695.03,0.05,0.002453,0.46,0.47,0.01,0.465,yes,49.0091,0.0,56.5518,80.6997,yes,0.156394,1.445933,1.554998,49.0091,0.49,100,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,630,78693.1,78695.03,0.04,0.002453,0.46,0.49,0.03,0.475,yes,47.1873,0.0,53.444,77.5918,yes,0.136394,1.445933,1.497197,47.1873,0.51,93,da074b56-3251-49b4-8de3-c6aaeef5de19,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,660,78693.1,78699.18,0.04,0.007726,0.54,0.55,0.01,0.545,yes,36.435,0.0,105.5609,80.6997,yes,0.07868,1.480201,1.304725,11.5737,0.57,20,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,660,78693.1,78699.18,0.03,0.007726,0.54,0.55,0.01,0.545,yes,36.435,0.0,100.6313,77.5918,yes,0.07868,1.480201,1.304725,13.3955,0.57,24,9a26d21c-2a65-4d22-8663-52801758eb03,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,690,78693.1,78700.65,0.71,0.009594,0.54,0.55,0.01,0.545,yes,40.5905,0.0,114.0268,77.5918,yes,0.099886,1.794419,1.379559,4.1555,0.57,7,ac898734-4e6f-4681-b421-47ac8171c8c7,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,720,78693.1,78699.45,0.37,0.008069,0.53,0.54,0.01,0.535,yes,39.6293,0.0,117.1346,80.6997,yes,0.113913,1.852011,1.426534,3.1944,0.56,6,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,750,78693.1,78697.57,0.18,0.00568,0.47,0.48,0.01,0.475,yes,41.9909,0.0,120.329,80.6997,yes,0.181678,1.959889,1.62105,2.3616,0.5,5,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,780,78693.1,78699.39,0.43,0.007993,0.44,0.45,0.01,0.445,yes,63.0092,0.0,122.6906,80.6997,yes,0.229258,2.184393,1.72449,21.0183,0.47,45,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,780,78693.1,78699.39,0.42,0.007993,0.44,0.45,0.01,0.445,yes,63.0092,0.0,118.1823,77.5918,yes,0.229258,2.184393,1.72449,22.4187,0.47,48,a6a46e37-a081-44df-bce7-4d9cf97ef3e5,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,810,78693.1,78690.71,0.19,0.003037,0.24,0.25,0.01,0.245,no,0.0,28.4735,143.7089,80.6997,no,-0.095867,1.992996,0.634285,28.4735,0.78,37,paper,paper
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,810,78693.1,78690.71,0.18,0.003037,0.24,0.25,0.01,0.245,no,0.0,28.4735,140.6011,77.5918,no,-0.095867,1.992996,0.634285,28.4735,0.78,37,e2c37685-d8c3-42a6-b4d0-be41d768ca38,ok
2026-05-03T19:15:00+00:00,dh-target,KXBTC15M-26MAY031530-30,2026-05-03T19:30:00Z,840,78693.1,78690.69,0.15,0.003063,0.07,0.082,0.012,0.076,no,0.0,2.3229,143.7089,109.1732,no,-0.325629,1.123767,0.137631,2.3229,0.95,2,paper,paper
2026-05-03T19:30:00+00:00,dh-target,KXBTC15M-26MAY031545-45,2026-05-03T19:45:00Z,240,78681.59,78774.26,0.18,0.117779,0.941,0.942,0.001,0.9415,yes,12.8718,0.0,0.0,0.0,yes,-0.206836,2.673665,0.320953,12.8718,0.962,13,paper,paper
2026-05-03T19:30:00+00:00,dh-target,KXBTC15M-26MAY031545-45,2026-05-03T19:45:00Z,240,78681.59,78774.26,0.17,0.117779,0.94,0.941,0.001,0.9405,yes,12.9585,0.0,0.0,0.0,yes,-0.205836,2.673665,0.323114,12.9585,0.961,13,b33e00ed-f872-4e6d-b1b1-c58b606607bb,ok
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,240,78798.24,78770.36,0.2,0.035382,0.22,0.23,0.01,0.225,no,0.0,2.1638,0.0,0.0,no,-0.228154,0.519615,0.277615,2.1638,0.8,3,d3de2bff-0b73-48cc-b9e3-f3810e245458,ok
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,270,78798.24,78777.23,1.23,0.026663,0.26,0.27,0.01,0.265,no,0.0,3.5479,0.0,0.0,no,-0.178236,0.610423,0.38748,3.5479,0.76,5,paper,paper
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,300,78798.24,78783.07,0.35,0.019252,0.32,0.33,0.01,0.325,no,0.0,5.8018,0.0,3.5479,no,-0.112432,0.668807,0.578325,2.2539,0.7,3,paper,paper
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,330,78798.24,78778.41,0.93,0.025166,0.25,0.26,0.01,0.255,no,0.0,5.692,0.0,2.1638,no,-0.175263,0.746267,0.394965,3.5282,0.77,5,703df93d-0a45-4ba5-838d-bb062de96608,ok
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,510,78798.24,78790.14,0.31,0.010279,0.34,0.35,0.01,0.345,no,0.0,11.4724,0.0,5.8018,no,-0.063366,1.017292,0.751828,5.6706,0.68,8,paper,paper
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,540,78798.24,78795.24,0.03,0.003807,0.35,0.36,0.01,0.355,no,0.0,14.8506,0.0,11.4724,no,-0.04137,1.184242,0.836014,3.3782,0.67,5,paper,paper
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,540,78798.24,78795.24,0.03,0.003807,0.35,0.37,0.02,0.36,no,0.0,10.2054,0.0,5.692,no,-0.04137,1.184242,0.836014,4.5134,0.67,7,ca4fbda3-539d-4115-a431-ddf3808c2743,ok
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,570,78798.24,78796.07,0.08,0.002754,0.34,0.35,0.01,0.345,no,0.0,13.1705,0.0,10.2054,no,-0.05247,1.16851,0.793148,2.9651,0.68,4,d43a770f-ecf4-409b-b2f9-eb910dc4c499,ok
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,600,78798.24,78758.52,0.22,0.050407,0.11,0.12,0.01,0.115,no,0.0,25.4495,0.0,14.8506,no,-0.108106,2.862769,0.592655,10.5989,0.91,12,paper,paper
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,600,78798.24,78758.52,0.22,0.050407,0.1,0.11,0.01,0.105,no,0.0,47.675,0.0,13.1705,no,-0.118106,2.862769,0.559844,34.5045,0.92,38,5571f851-3c73-4cad-a77e-0a6a57d54caf,ok
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,750,78798.24,78798.54,1.32,0.000381,0.43,0.44,0.01,0.435,yes,50.2643,0.0,0.0,25.4495,yes,0.221678,1.959889,1.709766,50.2643,0.46,109,paper,paper
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,750,78798.24,78798.54,1.32,0.000381,0.42,0.44,0.02,0.43,yes,93.7549,0.0,0.0,47.675,yes,0.221678,1.959889,1.709766,93.7549,0.46,204,e7293c8b-b77c-41e4-b5f7-58378915b62a,ok
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,780,78798.24,78786.78,0.45,0.014543,0.15,0.16,0.01,0.155,no,0.0,13.3211,50.2643,25.4495,no,-0.170742,2.184393,0.406554,13.3211,0.87,15,paper,paper
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,780,78798.24,78786.78,0.44,0.014543,0.15,0.16,0.01,0.155,no,0.0,21.7518,93.7549,47.675,no,-0.170742,2.184393,0.406554,21.7518,0.87,25,aa2f3f2b-ec92-4a5b-91ac-15784b62adf1,ok
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,810,78798.24,78785.59,0.16,0.016054,0.069,0.072,0.003,0.0705,no,0.0,6.3226,50.2643,38.7706,no,-0.266867,1.992996,0.211495,6.3226,0.951,7,paper,paper
2026-05-03T19:45:00+00:00,dh-target,KXBTC15M-26MAY031600-00,2026-05-03T20:00:00Z,810,78798.24,78785.59,0.16,0.016054,0.069,0.072,0.003,0.0705,no,0.0,6.7992,93.7549,69.4268,no,-0.266867,1.992996,0.211495,6.7992,0.951,7,604318f4-78f9-44ef-90c6-3b4bde7aea84,ok
2026-05-03T20:45:00+00:00,dh-target,KXBTC15M-26MAY031700-00,2026-05-03T21:00:00Z,240,79010.28,78846.48,0.09,0.207315,0.099,0.1,0.001,0.0995,no,0.0,22.8052,0.0,0.0,no,-0.058291,2.957983,0.770971,22.8052,0.921,25,paper,paper
2026-05-03T20:45:00+00:00,dh-target,KXBTC15M-26MAY031700-00,2026-05-03T21:00:00Z,240,79010.28,78846.48,0.06,0.207315,0.099,0.1,0.001,0.0995,no,0.0,22.8052,0.0,0.0,no,-0.058291,2.957983,0.770971,22.8052,0.921,25,d0f8097e-44ae-4985-a00b-cf73674818dd,ok
2026-05-03T20:45:00+00:00,dh-target,KXBTC15M-26MAY031700-00,2026-05-03T21:00:00Z,270,79010.28,78836.11,0.28,0.22044,0.05,0.051,0.001,0.0505,no,0.0,26.3804,0.0,22.8052,no,-0.084726,2.973107,0.673501,3.5752,0.97,4,paper,paper
2026-05-03T21:00:00+00:00,dh-target,KXBTC15M-26MAY031715-15,2026-05-03T21:15:00Z,240,78911.2,78881.09,0.06,0.038157,0.33,0.34,0.01,0.335,no,0.0,3.755,0.0,0.0,no,-0.106469,0.627786,0.598131,3.755,0.69,5,paper,paper
2026-05-03T21:00:00+00:00,dh-target,KXBTC15M-26MAY031715-15,2026-05-03T21:15:00Z,240,78911.2,78881.09,0.07,0.038157,0.33,0.34,0.01,0.335,no,0.0,3.755,0.0,0.0,no,-0.106469,0.627786,0.598131,3.755,0.69,5,445b471b-0842-4f91-9207-2c86c4393d5c,ok
2026-05-03T21:00:00+00:00,dh-target,KXBTC15M-26MAY031715-15,2026-05-03T21:15:00Z,330,78911.2,78897.63,0.64,0.017197,0.42,0.43,0.01,0.425,no,0.0,6.1349,0.0,3.755,no,0.01651,1.015625,1.065944,2.3799,0.6,4,paper,paper
2026-05-03T21:00:00+00:00,dh-target,KXBTC15M-26MAY031715-15,2026-05-03T21:15:00Z,330,78911.2,78897.63,0.63,0.017197,0.42,0.43,0.01,0.425,no,0.0,9.8243,0.0,3.755,no,0.01651,1.015625,1.065944,6.0693,0.6,10,ef98c293-838f-4a50-813f-321ccc9cf0a6,ok
2026-05-03T21:00:00+00:00,dh-target,KXBTC15M-26MAY031715-15,2026-05-03T21:15:00Z,390,78911.2,78918.79,0.11,0.009618,0.54,0.55,0.01,0.545,yes,5.3855,0.0,0.0,6.1349,yes,0.001429,0.516042,1.005716,5.3855,0.57,9,paper,paper
2026-05-03T21:00:00+00:00,dh-target,KXBTC15M-26MAY031715-15,2026-05-03T21:15:00Z,390,78911.2,78918.79,0.11,0.009618,0.54,0.55,0.01,0.545,yes,5.229,0.0,0.0,9.8243,yes,0.001429,0.516042,1.005716,5.229,0.57,9,485f8eb1-8fe9-4fd6-a2e0-648d7c9bd353,ok
2026-05-03T21:00:00+00:00,dh-target,KXBTC15M-26MAY031715-15,2026-05-03T21:15:00Z,420,78911.2,78953.57,0.6,0.053693,0.74,0.75,0.01,0.745,yes,38.228,0.0,5.3855,6.1349,yes,-0.038666,2.507143,0.846558,32.8425,0.77,43,paper,paper
2026-05-03T21:00:00+00:00,dh-target,KXBTC15M-26MAY031715-15,2026-05-03T21:15:00Z,420,78911.2,78953.57,0.6,0.053693,0.74,0.75,0.01,0.745,yes,25.827,0.0,5.229,9.8243,yes,-0.038666,2.507143,0.846558,20.598,0.77,27,2328de41-e96b-43c8-b529-ce575d3efcd6,ok
2026-05-03T21:15:00+00:00,dh-target,KXBTC15M-26MAY031730-30,2026-05-03T21:30:00Z,240,79012.99,78967.59,0.33,0.057459,0.25,0.26,0.01,0.255,no,0.0,10.2532,0.0,0.0,no,-0.105956,1.709286,0.599853,10.2532,0.77,13,paper,paper
2026-05-03T21:15:00+00:00,dh-target,KXBTC15M-26MAY031730-30,2026-05-03T21:30:00Z,240,79012.99,78967.59,0.33,0.057459,0.25,0.26,0.01,0.255,no,0.0,10.2532,0.0,0.0,no,-0.105956,1.709286,0.599853,10.2532,0.77,13,c2882364-a37f-45a7-a748-309e2b510880,ok
2026-05-03T21:15:00+00:00,dh-target,KXBTC15M-26MAY031730-30,2026-05-03T21:30:00Z,420,79012.99,78968.77,0.02,0.055965,0.19,0.2,0.01,0.195,no,0.0,23.5034,0.0,10.2532,no,-0.098666,2.507143,0.624626,13.2502,0.83,16,paper,paper
2026-05-03T21:15:00+00:00,dh-target,KXBTC15M-26MAY031730-30,2026-05-03T21:30:00Z,420,79012.99,78968.77,0.01,0.055965,0.19,0.2,0.01,0.195,no,0.0,17.3773,0.0,10.2532,no,-0.098666,2.507143,0.624626,7.1241,0.83,9,dd0a5e3e-d65c-4a26-98e8-af18d587e8e6,ok
2026-05-03T21:30:00+00:00,dh-target,KXBTC15M-26MAY031745-45,2026-05-03T21:45:00Z,240,78921.72,78927.9,2.79,0.007831,0.53,0.56,0.03,0.545,yes,2.1048,0.0,0.0,0.0,yes,-0.047846,0.259552,0.810919,2.1048,0.58,4,paper,paper
2026-05-03T21:30:00+00:00,dh-target,KXBTC15M-26MAY031745-45,2026-05-03T21:45:00Z,240,78921.72,78927.9,2.8,0.007831,0.53,0.56,0.03,0.545,yes,2.1048,0.0,0.0,0.0,yes,-0.047846,0.259552,0.810919,2.1048,0.58,4,0ff48ae5-74e2-47ec-bd98-06a035cbbb08,ok
2026-05-03T21:30:00+00:00,dh-target,KXBTC15M-26MAY031745-45,2026-05-03T21:45:00Z,270,78921.72,78920.26,0.94,0.00185,0.48,0.49,0.01,0.485,no,0.0,2.1315,2.1048,0.0,no,-0.024452,0.19087,0.902503,2.1315,0.54,4,paper,paper
2026-05-03T21:30:00+00:00,dh-target,KXBTC15M-26MAY031745-45,2026-05-03T21:45:00Z,300,78921.72,78920.01,0.49,0.002167,0.46,0.47,0.01,0.465,no,0.0,2.7857,2.1048,0.0,no,-0.019552,0.301674,0.921951,2.7857,0.56,5,7387890a-7e56-455b-8fc7-6ff334a4c403,ok
2026-05-03T21:30:00+00:00,dh-target,KXBTC15M-26MAY031745-45,2026-05-03T21:45:00Z,330,78921.72,78912.23,0.17,0.012025,0.41,0.42,0.01,0.415,no,0.0,12.9381,2.1048,2.1315,no,0.00651,1.015625,1.026034,10.8066,0.61,18,paper,paper
2026-05-03T21:30:00+00:00,dh-target,KXBTC15M-26MAY031745-45,2026-05-03T21:45:00Z,330,78921.72,78912.23,0.17,0.012025,0.41,0.42,0.01,0.415,no,0.0,10.9339,2.1048,2.7857,no,0.00651,1.015625,1.026034,8.1482,0.61,13,3d35bd42-5e25-416d-aa86-9386ca6f3f0a,ok
2026-05-03T21:30:00+00:00,dh-target,KXBTC15M-26MAY031745-45,2026-05-03T21:45:00Z,450,78921.72,78875.61,2.78,0.058425,0.17,0.18,0.01,0.175,no,0.0,25.7273,2.1048,12.9381,no,-0.102157,2.628578,0.612693,12.7892,0.85,15,paper,paper
2026-05-03T21:30:00+00:00,dh-target,KXBTC15M-26MAY031745-45,2026-05-03T21:45:00Z,450,78921.72,78875.61,2.78,0.058425,0.17,0.18,0.01,0.175,no,0.0,18.311,2.1048,10.9339,no,-0.102157,2.628578,0.612693,7.3772,0.85,9,23c87b74-6739-42fa-b408-1b1ccdeca947,ok
2026-05-03T21:45:00+00:00,dh-target,KXBTC15M-26MAY031800-00,2026-05-03T22:00:00Z,240,78686.05,78711.69,0.01,0.032585,0.69,0.7,0.01,0.695,yes,3.1551,0.0,0.0,0.0,yes,-0.136469,0.627786,0.502577,3.1551,0.72,4,paper,paper
2026-05-03T21:45:00+00:00,dh-target,KXBTC15M-26MAY031800-00,2026-05-03T22:00:00Z,240,78686.05,78711.69,0.01,0.032585,0.69,0.7,0.01,0.695,yes,3.1551,0.0,0.0,0.0,yes,-0.136469,0.627786,0.502577,3.1551,0.72,4,1f33cdc3-0c49-46dd-8f4e-b3188734471d,ok
2026-05-03T21:45:00+00:00,dh-target,KXBTC15M-26MAY031800-00,2026-05-03T22:00:00Z,270,78686.05,78700.88,0.34,0.018847,0.54,0.56,0.02,0.55,yes,5.946,0.0,3.1551,0.0,yes,0.021049,0.819259,1.083998,2.7909,0.58,5,paper,paper
2026-05-03T21:45:00+00:00,dh-target,KXBTC15M-26MAY031800-00,2026-05-03T22:00:00Z,270,78686.05,78700.88,0.33,0.018847,0.54,0.56,0.02,0.55,yes,8.2719,0.0,3.1551,0.0,yes,0.021049,0.819259,1.083998,5.1168,0.58,9,b583f181-ab76-4e6b-9280-4d253b4ed010,ok
2026-05-03T21:45:00+00:00,dh-target,KXBTC15M-26MAY031800-00,2026-05-03T22:00:00Z,300,78686.05,78659.64,1.2,0.033564,0.35,0.36,0.01,0.355,no,0.0,11.2451,5.946,0.0,no,-0.068584,0.823637,0.732345,11.2451,0.67,17,paper,paper
2026-05-03T21:45:00+00:00,dh-target,KXBTC15M-26MAY031800-00,2026-05-03T22:00:00Z,300,78686.05,78659.64,1.2,0.033564,0.35,0.36,0.01,0.355,no,0.0,7.577,8.2719,0.0,no,-0.068584,0.823637,0.732345,7.577,0.67,11,1fcb5aee-8519-4df5-aa2f-a388087e9419,ok
2026-05-03T21:45:00+00:00,dh-target,KXBTC15M-26MAY031800-00,2026-05-03T22:00:00Z,330,78686.05,78675.0,0.09,0.014043,0.51,0.52,0.01,0.515,no,0.0,12.8533,8.2719,7.577,no,0.10651,1.015625,1.402007,5.2762,0.51,10,2f10912b-81e1-4056-a449-1478db2f7b50,ok
2026-05-03T21:45:00+00:00,dh-target,KXBTC15M-26MAY031800-00,2026-05-03T22:00:00Z,360,78686.05,78695.5,0.15,0.01201,0.6,0.61,0.01,0.605,yes,17.9749,0.0,5.946,11.2451,yes,-0.003216,1.157885,0.987137,12.0289,0.63,19,paper,paper
2026-05-03T21:45:00+00:00,dh-target,KXBTC15M-26MAY031800-00,2026-05-03T22:00:00Z,360,78686.05,78695.5,0.15,0.01201,0.6,0.61,0.01,0.605,yes,12.9107,0.0,8.2719,12.8533,yes,-0.003216,1.157885,0.987137,4.6388,0.63,7,70425497-9ae4-488d-99c1-f323f73667b2,ok
2026-05-03T21:45:00+00:00,dh-target,KXBTC15M-26MAY031800-00,2026-05-03T22:00:00Z,450,78686.05,78729.76,0.93,0.05555,0.73,0.74,0.01,0.735,yes,47.4697,0.0,17.9749,11.2451,yes,-0.012157,2.628578,0.95141,29.4948,0.76,39,paper,paper
2026-05-03T21:45:00+00:00,dh-target,KXBTC15M-26MAY031800-00,2026-05-03T22:00:00Z,450,78686.05,78729.76,0.92,0.05555,0.73,0.74,0.01,0.735,yes,32.1219,0.0,12.9107,12.8533,yes,-0.012157,2.628578,0.95141,19.2112,0.76,25,1f0fe6d3-bb8f-4c60-98ec-93e552ce890a,ok
2026-05-03T22:00:00+00:00,dh-target,KXBTC15M-26MAY031815-15,2026-05-03T22:15:00Z,240,78830.82,79038.06,0.66,0.262892,0.93,0.931,0.001,0.9305,yes,19.547,0.0,0.0,0.0,yes,-0.088291,2.957983,0.660821,19.547,0.951,21,paper,paper
2026-05-03T22:00:00+00:00,dh-target,KXBTC15M-26MAY031815-15,2026-05-03T22:15:00Z,240,78830.82,79038.06,0.67,0.262892,0.93,0.931,0.001,0.9305,yes,19.547,0.0,0.0,0.0,yes,-0.088291,2.957983,0.660821,19.547,0.951,21,123a0cd5-b7c8-468c-b9e0-f84bceff65de,ok
